,index,무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,지역
885,12446,24,서울특별시,은평구,구도,없음,응암로,3,서울특별시 은평구 응암로 220,서울특별시 은평구 응암동 604-3,37.5914802,126.917733,응암로220(주변),4,60,,,99,nan,서울특별시 은평구청,02-351-7804,2021-09-01,3110000,서울특별시 은평구,서울
886,12485,1,서울특별시,은평구,구도,없음,통일로,3,서울특별시 은평구 통일로 855-20,서울특별시 은평구 갈현동 396-9,37.619623,126.919952,통일로855-20(주변),4,60,,,99,nan,서울특별시 은평구청,02-351-7804,2021-09-01,3110000,서울특별시 은평구,서울
887,12486,2,서울특별시,은평구,구도,953번,통일로83길,3,서울특별시 은평구 통일로83길7,서울특별시 은평구 갈현동 403-1,37.620839,126.919083,청구병원 후문(주변),4,60,,,99,nan,서울특별시 은평구청,02-351-7804,2021-09-01,3110000,서울특별시 은평구,서울
888,12487,3,서울특별시,은평구,구도,960번,통일로85길,3,서울특별시 은평구 통일로 85길 6,서울특별시 은평구 갈현동 393-13,37.622188,126.919049,갈현동 GS25편의점(주변),4,60,,,99,nan,서울특별시 은평구청,02-351-7804,2021-09-01,3110000,서울특별시 은평구,서울
889,12488,4,서울특별시,은평구,구도,504번,증산서길,3,서울특별시 은평구 증산서길63,서울특별시 은평구 증산동209-17,37.582434,126.905371,증산초교 정문 앞,4,30,,,2,nan,서울특별시 은평구청,02-351-7804,2021-09-01,3110000,서울특별시 은평구,서울
890,12489,5,서울특별시,은평구,구도,없음,연서로,3,서울특별시 은평구 연서로 292,서울특별시 은평구 불광동 423,37.621589,126.926707,불광지구대(주변),4,60,,,99,nan,서울특별시 은평구청,02-351-7804,2021-09-01,3110000,서울특별시 은평구,서울
891,12490,6,서울특별시,은평구,구도,없음,연서로,3,서울특별시 은평구 연서로 313-1,서울특별시 은평구 불광동 104-43,37.623448,126.927469,불광주유소(주변),4,60,,,99,nan,서울특별시 은평구청,02-351-7804,2021-09-01,3110000,서울특별시 은평구,서울
892,12491,7,서울특별시,은평구,구도,없음,연서로,3,서울특별시 은평구 연서로 175,서울특별시 은평구 갈현동 462-54,37.6145004,126.9175201,은평연세병원(주변),4,60,,,99,nan,서울특별시 은평구청,02-351-7804,2021-09-01,3110000,서울특별시 은평구,서울
893,12620,F9945,서울특별시,구로구,특별시도,,남부순환로,1,서울특별시 구로구 남부순환로,서울특별시 구로구 구로동 692-1,37.490571,126.875015,안양교 진입 전,1,50,,,99,2018,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
894,12621,F9946,서울특별시,종로구,일반국도,6번,새문안로,1,서울특별시 종로구 새문안로 38,,37.568382,126.969544,정동사거리,2,50,,,99,2017,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
895,12622,F9947,서울특별시,서대문구,일반국도,6번,충정로,2,서울특별시 서대문구 충정로,서울특별시 서대문구 충정로2가 6,37.565719,126.966389,서대문역사거리,2,50,,,99,2017,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
896,12623,F9948,서울특별시,송파구,일반국도,3번,송파대로,1,서울특별시 송파구 송파대로,서울특별시 송파구 신천동 3,37.513507,127.10019,잠실역교차로,2,50,,,99,2018,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
897,12624,F9949,서울특별시,송파구,일반국도,3번,송파대로,2,서울특별시 송파구 송파대로,서울특별시 송파구 잠실동 39,37.513055,127.099961,잠실역교차로,2,50,,,99,2018,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
898,12625,F9950,서울특별시,송파구,특별시도,,올림픽로,1,서울특별시 송파구 올림픽로,서울특별시 송파구 잠실동 32,37.513213,127.100434,잠실역R,2,60,,,99,2018,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
899,12626,F9951,서울특별시,송파구,특별시도,,올림픽로,2,서울특별시 송파구 올림픽로,서울특별시 송파구 신천동 27,37.513352,127.099743,잠실역R,2,60,,,99,2018,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
900,12627,F9952,서울특별시,송파구,특별시도,,잠실로,2,서울특별시 송파구 잠실로,서울특별시 송파구 잠실동 42,37.511072,127.101532,잠실광역환승센터교차로,2,60,,,99,2018,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
901,12628,F9953,서울특별시,송파구,일반국도,3번,송파대로,1,서울특별시 송파구 송파대로,서울특별시 송파구 신천동 32,37.508854,127.104096,석촌호수교차로,2,50,,,99,2018,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
902,12629,F9954,서울특별시,금천구,일반국도,1번,시흥대로,2,서울특별시 금천구 시흥대로,서울특별시 금천구 시흥동 982-15,37.438515,126.90288,기아대교앞교차로,2,50,,,99,2018,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
903,12630,F9955,서울특별시,금천구,일반국도,1번,시흥대로,1,서울특별시 금천구 시흥대로,서울특별시 금천구 시흥동 1001-29,37.438481,126.903432,기아대교앞교차로,2,50,,,99,2018,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
904,12631,F9956,서울특별시,서초구,특별시도,,남부순환로,2,서울특별시 서초구 남부순환로 2183,,37.474269,126.991028,방배래미안타워 건너편,2,60,,,99,2017,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
905,12632,F9957,서울특별시,서초구,일반국도,47번,중앙로,2,서울특별시 서초구 중앙로,서울특별시 서초구 우면동 748,37.457198,127.013242,서초호반써밋@102동 앞,2,60,,,99,2017,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
906,12633,G0005,서울특별시,영등포구,특별시도,,국회대로,2,서울특별시 영등포구 국회대로,서울특별시 영등포구 여의도동 1-6,37.529182,126.917146,국회의사당앞교차로,2,60,,,99,2017,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
907,12634,G0006,서울특별시,관악구,특별시도,,남부순환로,2,서울특별시 관악구 남부순환로 2028,,37.475882,126.973407,한국엔지니어링협회 건너편,2,60,,,99,2017,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
908,12635,G0007,서울특별시,관악구,특별시도,,문성로,2,서울특별시 관악구 문성로 214,,37.479167,126.927369,새명문유치원앞,2,30,,,2,2017,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
909,12746,F6901,서울특별시,동대문구,일반국도,6번,왕산로,2,서울특별시 동대문구 왕산로 4,,37.575652,127.023885,신설동교차로,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
910,12835,F6902,서울특별시,성동구,특별시도,,천호대로,2,서울특별시 성동구 천호대로 405,,37.561186,127.064966,장한평역사거리,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
911,12874,F7311,서울특별시,성북구,특별시도,,안암로,1,서울특별시 성북구 안암로 80,,37.582563,127.029616,안암오거리,2,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
912,12875,F7312,서울특별시,은평구,특별시도,,통일로,2,서울특별시 은평구 통일로 793,,37.614568,126.926101,동명여고,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
913,12876,F7450,서울특별시,서초구,특별시도,,태봉로,1,서울특별시 서초구 태봉로,서울특별시 서초구 우면동 718,37.462802,127.023263,서초네이처힐504동앞,2,50,,,2,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
914,12877,F7451,서울특별시,서초구,특별시도,,태봉로,2,서울특별시 서초구 태봉로,서울특별시 서초구 우면동 714,37.464884,127.025194,영동중학교앞,2,50,,,2,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
915,12878,F7452,서울특별시,서초구,특별시도,,동작대로,1,서울특별시 서초구 동작대로 168,,37.491044,126.982928,경문고교 4R,2,50,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
916,12879,F7453,서울특별시,서초구,특별시도,,헌릉로,1,서울특별시 서초구 헌릉로 25,,37.463249,127.045991,청계산입구삼거리,2,60,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
917,12880,F7454,서울특별시,광진구,특별시도,,구의강변로,1,서울특별시 광진구 구의강변로 84,,37.537423,127.093366,세양@앞,2,30,,,2,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
918,12881,F7536,서울특별시,성북구,특별시도,,삼양로,2,서울특별시 성북구 삼양로 75,,37.609888,127.022593,미아초교앞,2,50,,,2,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
919,12882,F7537,서울특별시,구로구,특별시도,,안양천로,2,서울특별시 구로구 안양천로,서울특별시 구로구 고척동 60-17,37.504614,126.870686,구로제니스스포츠클럽앞,2,60,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
920,12883,F7669,서울특별시,강동구,고속국도,88번,올림픽대로,2,서울특별시 강동구 올림픽대로,서울특별시 강동구 암사동 614-2,37.554574,127.124103,김포방향 광진교 1Km전,1,80,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
921,12884,F7670,서울특별시,금천구,일반국도,1번,시흥대로,2,서울특별시 금천구 시흥대로,서울특별시 금천구 시흥동 999-16,37.455456,126.900058,시흥사거리 100M전,1,50,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
922,12885,F7671,서울특별시,강서구,일반국도,6번,공항대로,2,서울특별시 강서구 공항대로,서울특별시 양천구 목동 600-1,37.548558,126.869018,양동중학교 앞,1,50,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
923,12886,F7672,서울특별시,성북구,특별시도,,화랑로,1,서울특별시 성북구 화랑로 192,,37.607974,127.051869,맑음샘광천교회 앞,1,60,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
924,12887,F7673,서울특별시,성북구,특별시도,,동소문로,1,서울특별시 성북구 동소문로 186,,37.598435,127.02188,성북성심병원건너편,1,50,,,2,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
925,12888,F7674,서울특별시,서대문구,특별시도,,수색로,2,서울특별시 서대문구 수색로 102,,37.572481,126.907909,요진주상복합 건너편,1,50,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
926,12889,F7675,서울특별시,동대문구,특별시도,,천호대로,1,서울특별시 동대문구 천호대로 453,,37.56108,127.069021,스피드주유소앞,1,50,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
927,12890,F7676,서울특별시,용산구,고속국도,70번,강변북로,2,서울특별시 용산구 강변북로,서울특별시 동작구 본동 477-1,37.526411,126.953058,구리방향 한강철교 300m 전,1,80,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
928,12891,F7677,서울특별시,광진구,고속국도,70번,강변북로,1,서울특별시 광진구 강변북로,서울특별시 광진구 광장동 557,37.545758,127.109504,구리방향 광진교밑,1,80,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
929,12892,F7678,서울특별시,중랑구,고속국도,61번,동부간선도로,1,서울특별시 중랑구 동부간선도로,서울특별시 중랑구 묵동 354-14,37.612967,127.072476,월릉교300m전,1,80,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
930,12893,F7679,서울특별시,서초구,일반국도,47번,중앙로,2,서울특별시 서초구 중앙로,서울특별시 서초구 우면동 650-23,37.457479,127.012764,식유촌마을앞,2,60,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
931,12894,F7680,서울특별시,서초구,특별시도,,과천대로,1,서울특별시 서초구 과천대로,서울특별시 서초구 방배동 2977-1,37.46601,126.988126,남태령전원마을입구,2,50,,,99,2014,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
932,12895,F6898,서울특별시,은평구,일반국도,1번,통일로,1,서울특별시 은평구 통일로,서울특별시 은평구 진관동 70-35,37.639059,126.916776,구파발사거리,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
933,12896,F6899,서울특별시,성동구,고속국도,30번,내부순환로,2,서울특별시 성동구 내부순환로,서울특별시 성동구 마장동 802-1,37.563665,127.048921,사근램프,1,80,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
934,12897,F6900,서울특별시,중구,특별시도,,남대문로,2,서울특별시 중구 남대문로 39,,37.561922,126.981589,한국은행R,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
935,12898,F6903,서울특별시,강남구,특별시도,,삼성로,1,서울특별시 강남구 삼성로,서울특별시 강남구 청담동 76-5,37.519067,127.050321,청담공원앞교차로,2,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
936,12899,F7001,서울특별시,서초구,특별시도,,남부순환로,2,서울특별시 서초구 남부순환로 2558,,37.4837,127.02981,서초구청사거리,2,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
937,12900,F7002,서울특별시,서초구,특별시도,,효령로,2,서울특별시 서초구 효령로,서울특별시 서초구 서초동 1602-10,37.484783,127.016037,남부터미널교차로,2,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
938,12901,F7291,서울특별시,강북구,특별시도,,월계로,2,서울특별시 강북구 월계로 80,,37.613863,127.038052,에스오일 동방주유소건너편,1,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
939,12902,F7292,서울특별시,동작구,특별시도,,도림천로,1,서울특별시 동작구 도림천로,서울특별시 관악구 신림동 498,37.487975,126.914547,보라매고가 신대방역,1,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
940,12903,F7293,서울특별시,강남구,고속국도,88번,올림픽대로,2,서울특별시 강남구 올림픽대로,서울특별시 강남구 삼성동 81,37.520003,127.063303,청담도로공원 앞,1,80,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
941,12904,F7294,서울특별시,동대문구,특별시도,,장안벚꽃로,2,서울특별시 동대문구 장안벚꽃로 67,,37.566291,127.07396,동대문구민회관앞,1,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
942,12905,F7295,서울특별시,광진구,일반국도,3번,자양로,1,서울특별시 광진구 자양로 30,,37.530573,127.086976,광양중건너편,1,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
943,12906,F7296,서울특별시,종로구,특별시도,,평창문화로,1,서울특별시 종로구 평창문화로 151,,37.610685,126.977059,상명대 박물관앞,1,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
944,12907,F7297,서울특별시,광진구,고속국도,70번,강변북로,2,서울특별시 광진구 강변북로,서울특별시 광진구 광장동 574-3,37.538713,127.100707,광장현대@506동앞,1,80,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
945,12908,F7298,서울특별시,금천구,특별시도,,호암로,1,서울특별시 금천구 호암로,서울특별시 금천구 시흥동 1013-12,37.44759,126.920139,벽산@505동 건너편,1,40,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
946,12909,F7299,서울특별시,종로구,특별시도,,자하문로,2,서울특별시 종로구 자하문로 152,,37.589083,126.967545,자하문터널앞,1,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
947,12910,F7300,서울특별시,영등포구,고속국도,88번,올림픽대로,2,서울특별시 영등포구 올림픽대로,서울특별시 영등포구 양화동 1-43,37.54785,126.888221,성산대교 밑,1,80,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
948,12911,F7301,서울특별시,은평구,특별시도,,가좌로,1,서울특별시 은평구 가좌로 192,,37.588099,126.919971,응암동성당 앞,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
949,12912,F7302,서울특별시,동대문구,일반국도,6번,왕산로,1,서울특별시 동대문구 왕산로,서울특별시 동대문구 용두동 237-10,37.577774,127.030126,용두동사거리,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
950,12913,F7303,서울특별시,영등포구,특별시도,,국회대로,1,서울특별시 영등포구 국회대로,서울특별시 영등포구 여의도동 1-877,37.528788,126.917151,국회의사당앞교차로,2,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
951,12914,F7304,서울특별시,서대문구,일반국도,48번,성산로,2,서울특별시 서대문구 성산로 291,,37.566356,126.923785,모래내고가차도종점,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
952,12915,F7305,서울특별시,양천구,특별시도,,안양천로,1,서울특별시 양천구 안양천로,서울특별시 양천구 목동 910-2,37.537605,126.886713,목마공원교차로,2,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
953,12916,F7306,서울특별시,영등포구,특별시도,,여의대로,2,서울특별시 영등포구 여의대로,서울특별시 영등포구 여의도동 2,37.529006,126.928784,마포대교사거리,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
954,12917,F7307,서울특별시,금천구,일반국도,1번,시흥대로,2,서울특별시 금천구 시흥대로 97,,37.443732,126.903523,시흥유통상가앞,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
955,12918,F7308,서울특별시,서대문구,특별시도,,수색로,1,서울특별시 서대문구 수색로 102,,37.572506,126.90837,요진주상복합앞,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
956,12919,F7309,서울특별시,용산구,특별시도,,녹사평대로,1,서울특별시 용산구 녹사평대로,서울특별시 용산구 동빙고동 7-43,37.525715,126.991984,한강중교앞교차로,2,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
957,12920,F7310,서울특별시,중구,특별시도,,세종대로,2,서울특별시 중구 세종대로 99,,37.564746,126.976791,대한문앞,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
958,12921,F6632,서울특별시,강동구,특별시도,,강동대로,2,서울특별시 강동구 강동대로 155,,37.525561,127.124175,올림픽공원북2문사거리 방향,1,60,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
959,12922,F6633,서울특별시,동작구,특별시도,,노량진로,1,서울특별시 동작구 노량진로,서울특별시 동작구 대방동 106-11,37.51298,126.927222,대방역 1번출구앞,1,50,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
960,12923,F6634,서울특별시,영등포구,특별시도,,노들로,1,서울특별시 영등포구 노들로,서울특별시 영등포구 당산동 101-14,37.534264,126.906404,래미안당산1차103동 건너편,1,60,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
961,12924,F6635,서울특별시,성동구,고속국도,30번,내부순환로,1,서울특별시 성동구 내부순환로,서울특별시 성동구 마장동 610-13,37.572151,127.038202,마장램프 400m 전방,1,70,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
962,12925,F6636,서울특별시,성동구,고속국도,61번,동부간선도로,2,서울특별시 성동구 동부간선도로,서울특별시 성동구 송정동 75-20,37.549863,127.057781,금호베스트빌@,1,80,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
963,12926,F6637,서울특별시,동대문구,고속국도,30번,내부순환로,2,서울특별시 동대문구 내부순환로,서울특별시 동대문구 용두동 47-12,37.575745,127.034334,마장램프출구,1,70,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
964,12927,F6638,서울특별시,중랑구,특별시도,,용마산로,2,서울특별시 중랑구 용마산로 228,,37.574022,127.087005,용마산역 2번출구건너편,1,60,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
965,12928,F6639,서울특별시,성북구,특별시도,,종암로,1,서울특별시 성북구 종암로 186-3,,37.607017,127.031223,서울도시과기고교앞,1,50,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
966,12929,F6640,서울특별시,성북구,특별시도,,북부간선도로,1,서울특별시 성북구 북부간선도로,서울특별시 성북구 석관동 341-90,37.608892,127.053471,석관레미안@109동앞,1,70,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
967,12930,F6641,서울특별시,강동구,특별시도,,강동대로,1,서울특별시 강동구 강동대로 155,,37.525934,127.124516,올림픽대교방향,1,60,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
968,12931,F6689,서울특별시,서초구,특별시도,,신반포로,2,서울특별시 서초구 신반포로 270,,37.508612,127.012857,반포자이@114동 건너편,2,50,,,99,2012,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
969,12932,F6690,서울특별시,서초구,특별시도,,서초중앙로,1,서울특별시 서초구 서초중앙로 238,,37.502744,127.01167,가든리체프라자앞,2,60,,,99,2012,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
970,12933,F6691,서울특별시,서초구,특별시도,,남부순환로,1,서울특별시 서초구 남부순환로 2183,,37.474625,126.991117,방배래미안타워102동앞,2,60,,,99,2012,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
971,12934,F6692,서울특별시,강남구,특별시도,,논현로,2,서울특별시 강남구 논현로,서울특별시 강남구 신사동 583,37.524613,127.028351,압구정고가 남단,1,60,,,99,2012,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
972,12935,F6827,서울특별시,강남구,특별시도,,헌릉로,2,서울특별시 강남구 헌릉로,서울특별시 강남구 세곡동 122-1,37.464758,127.106587,대왕파출소 건너편,2,60,,,99,2012,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
973,12936,F6828,서울특별시,강남구,특별시도,,헌릉로,1,서울특별시 강남구 헌릉로,서울특별시 강남구 세곡동 281-3,37.465297,127.101465,은곡마을 앞,2,60,,,99,2012,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
974,12937,F6829,서울특별시,은평구,특별시도,,진흥로,1,서울특별시 은평구 진흥로,서울특별시 은평구 불광동 635-4,37.610475,126.938868,북한산래미안@ 앞,2,60,,,99,2012,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
975,12938,F6889,서울특별시,강남구,일반국도,47번,영동대로,1,서울특별시 강남구 영동대로,서울특별시 강남구 청담동 77-4,37.525156,127.054752,영동대교남단사거리,2,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
976,12939,F6890,서울특별시,중랑구,일반국도,6번,망우로,2,서울특별시 중랑구 망우로 436,,37.599737,127.100551,망우사거리,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
977,12940,F6891,서울특별시,강북구,특별시도,,도봉로,2,서울특별시 강북구 도봉로 87,,37.61697,127.029678,삼양입구R,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
978,12941,F6892,서울특별시,용산구,특별시도,,독서당로,2,서울특별시 용산구 독서당로 39,,37.531163,127.006665,시립용산노인종합복지관,2,30,,,1,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
979,12942,F6893,서울특별시,금천구,특별시도,,남부순환로,1,서울특별시 금천구 남부순환로 1384,,37.47969,126.904036,구로전화국R,2,60,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
980,12943,F6894,서울특별시,동대문구,일반국도,6번,왕산로,1,서울특별시 동대문구 왕산로 220,,37.581313,127.046973,청량리역R,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
981,12944,F6895,서울특별시,강서구,일반국도,6번,공항대로,2,서울특별시 강서구 공항대로 414,,37.555557,126.852547,강서구청입구R,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
982,12945,F6896,서울특별시,동작구,특별시도,,동작대로,2,서울특별시 동작구 동작대로,서울특별시 동작구 사당동 144-4,37.484907,126.981829,이수역사거리,2,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
983,12946,F6897,서울특별시,도봉구,특별시도,,도봉로,1,서울특별시 도봉구 도봉로 628,,37.660171,127.041866,바로선병원 앞,1,50,,,99,2013,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
984,12947,F6624,서울특별시,용산구,특별시도,,원효로,2,서울특별시 용산구 원효로 40,,37.534187,126.949207,강변삼성스위트@103동앞,2,60,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
985,12948,F6625,서울특별시,동대문구,특별시도,,장한로,1,서울특별시 동대문구 장한로 140,,37.572398,127.071784,장안동사거리,2,60,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
986,12949,F6626,서울특별시,노원구,일반국도,3번,동일로,1,서울특별시 노원구 동일로 1414,,37.654352,127.060651,노원역사거리,2,60,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
987,12950,F6627,서울특별시,구로구,일반국도,46번,경인로,1,서울특별시 구로구 경인로 233,,37.497349,126.846388,예성라온팰리스@103동,2,60,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
988,12951,F6628,서울특별시,강북구,특별시도,,삼양로,1,서울특별시 강북구 삼양로,서울특별시 강북구 미아동 637-44,37.614397,127.022264,래미안트리베라1차@ 건너편,2,50,,,2,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
989,12952,F6629,서울특별시,성북구,특별시도,,아리랑로,2,서울특별시 성북구 아리랑로 68,,37.59862,127.014231,돈암코오롱하늘채앞,2,50,,,2,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
990,12953,F6630,서울특별시,양천구,특별시도,,목동로,1,서울특별시 양천구 목동로 31,,37.512113,126.870775,갈산초교 정문 건너편,2,50,,,2,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
991,12954,F6631,서울특별시,강동구,특별시도,,동남로,2,서울특별시 강동구 동남로,서울특별시 강동구 명일동 59,37.547713,127.156037,한영외고 맞은편,1,60,,,99,2011,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
992,12955,F5401,서울특별시,강동구,특별시도,,성안로,1,서울특별시 강동구 성안로 200,,37.541057,127.137756,천동초교앞 삼거리,2,30,,,2,2009,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
993,12956,F5402,서울특별시,강남구,특별시도,,선릉로,1,서울특별시 강남구 선릉로 228,,37.495228,127.053598,대치아이파크앞,2,60,,,99,2009,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청,서울
